title, company, technical_skill, image_url, job_url
"Middle Process Quality Assurance (PQA, CMMI)",UNIT Corp,['Mid'],https://nodeflair.com/api/v2/companies/9319.png,https://nodeflair.com/jobs/unit-corp-middle-process-quality-assurance-pqa-cmmi-190413?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Junior Backend Developer ( .Net, .Net Core,...)",Infoplus,"['Junior', '.Net Core', 'SQL', '.NET']",https://nodeflair.com/api/v2/companies/7806.png,https://nodeflair.com/jobs/infoplus-junior-backend-developer-net-net-core-190417?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle/Senior PHP Developer,Saigon Technology,"['Senior', 'Mid', 'Symfony', 'AWS', 'Docker', 'Go', 'RabbitMQ', 'Azure', 'Java', 'HTML', 'Kubernetes', 'kafka', 'JavaScript', 'Laravel', 'PHP', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/9595.png,https://nodeflair.com/jobs/saigon-technology-middle-senior-php-developer-190349?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior QA Engineer,Global Fashion Group,"['Senior', 'Cypress']",https://nodeflair.com/api/v2/companies/961.png,https://nodeflair.com/jobs/global-fashion-group-senior-qa-engineer-190348?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
JUNIOR DEVOPS ENGINEER,WEALLNET,"['Junior', 'Powershell', 'Go', 'API', 'Shell Script', 'CI', 'UNIX', 'Kibana', 'Linux', 'Kubernetes', 'Perl', 'SQL', 'Python']",https://nodeflair.com/api/v2/companies/13243.png,https://nodeflair.com/jobs/weallnet-junior-devops-engineer-190347?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Developer (Jun/Mid),TECHVIFY Software,"['Mid', 'Junior', 'Rest API', 'API', 'Spring', 'Sprint', 'Git', 'Java', 'HTML', 'NoSQL', 'Hibernate', 'JavaScript', 'SQL', 'CSS']",https://nodeflair.com/api/v2/companies/12510.png,https://nodeflair.com/jobs/techvify-software-java-developer-jun-mid-190346?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Flutter Developer (Junior),Rabiloo,"['Junior', 'Adobe XD', 'AWS', 'Figma', 'Android Studio', 'Git', 'Flutter', 'Xcode', 'iOS', 'Android', 'Kotlin', 'Swift']",https://nodeflair.com/api/v2/companies/11904.png,https://nodeflair.com/jobs/rabiloo-flutter-developer-junior-190411?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"[HCM] Tech Lead Fullstack Engineer (NodeJS, ReactJS) I Australian's Tradie marketplace product",CBTW,"['Senior', 'TDD', 'AWS', 'Docker', 'Go', 'Apache', 'RabbitMQ', 'NoSQL', 'Kubernetes', 'kafka', 'SQL', 'Node.js', 'PHP', 'MySQL', 'Elasticsearch', 'React', 'Python']",https://nodeflair.com/api/v2/companies/22010.png,https://nodeflair.com/jobs/cbtw-hcm-tech-lead-fullstack-engineer-nodejs-reactjs-i-australian-s-tradie-marketplace-product-190345?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Engineering Manager,Vestiaire Collective,"['Manager', 'GitLab', 'Symfony', 'MariaDB', 'Snowflake', 'Next.js', 'AWS', 'Swagger', 'Terraform', 'Docker', 'Go', 'OpenAPI', 'Analytics', 'Spring', 'gRPC', 'RabbitMQ', 'Java', 'Typescript', 'Ansible', 'JavaScript', 'Node.js', 'PHP', 'MySQL', 'Elasticsearch', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/5304.png,https://nodeflair.com/jobs/vestiaire-collective-engineering-manager-190344?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior/Middle PHP (WordPress) Developer,TECHVIFY Software,"['Mid', 'Junior', 'WordPress', 'Elementor', 'AWS', 'Docker', 'Azure', 'HTML', 'NoSQL', 'Angular', 'JavaScript', 'Laravel', 'PostgreSQL', 'PHP', 'MySQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/12510.png,https://nodeflair.com/jobs/techvify-software-junior-middle-php-wordpress-developer-190343?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior/Senior Full-stack JavaScript Developer,Visily,"['Senior', 'Junior', 'MODE', 'Typescript', 'JavaScript', 'Node.js', 'React']",https://nodeflair.com/api/v2/companies/21594.png,https://nodeflair.com/jobs/visily-junior-senior-full-stack-javascript-developer-190342?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Go Bridge Software Engineer (Japanese N2),Money Forward Vietnam,"['Senior', 'Go', 'Less']",https://nodeflair.com/api/v2/companies/8082.png,https://nodeflair.com/jobs/money-forward-vietnam-go-bridge-software-engineer-japanese-n2-190341?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Engineer,Nexus FrontierTech,"['Mid', 'AWS', 'Go', 'Web Api', 'API', 'Rust', 'Azure', 'PostgreSQL', 'GraphQL', 'PHP', 'MySQL', 'React', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/3403.png,https://nodeflair.com/jobs/nexus-frontiertech-full-stack-engineer-190340?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Associate DevOps Engineer,OPSWAT,"['Junior', 'AWS', 'Shell Script', 'TeamCity', 'CI', 'Shell', 'UNIX', 'Azure', 'Linux', 'Bitbucket', 'Kubernetes', 'Python']",https://nodeflair.com/api/v2/companies/12579.png,https://nodeflair.com/jobs/opswat-associate-devops-engineer-190339?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Magento Developer,SmartOSC,"['Junior', 'TDD', 'MVC', 'AWS', 'Magento', 'CI', 'SOAP', 'JavaScript', 'jQuery', 'PHP', 'MySQL']",https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-magento-developer-190338?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Manual Software QA Engineer (Hybrid),CoverGo | Insurtech,['Senior'],https://nodeflair.com/api/v2/companies/5650.png,https://nodeflair.com/jobs/covergo-insurtech-senior-manual-software-qa-engineer-hybrid-190337?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[Automotive] C++ Software Engineer,LG Electronics Vietnam,"['C++', 'OOP', 'Git']",https://nodeflair.com/api/v2/companies/13076.png,https://nodeflair.com/jobs/lg-electronics-vietnam-automotive-c-software-engineer-190336?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior QA Engineer,Zalora,"['Senior', 'Selenium', 'Jenkins', 'Ruby']",https://nodeflair.com/api/v2/companies/78.png,https://nodeflair.com/jobs/zalora-senior-qa-engineer-190335?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Engineering Manager,The HEINEKEN Company,"['Manager', 'Strategy', 'ETL', 'Terraform', 'Docker', 'Data Extraction', 'play', 'Analytics', 'Workbench', 'CI', 'pySpark', 'Azure', 'Spark', 'SQL', 'Python']",https://nodeflair.com/api/v2/companies/3648.png,https://nodeflair.com/jobs/the-heineken-company-data-engineering-manager-190334?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Full Stack Engineer,Nexus FrontierTech,"['Senior', 'AWS', 'Rest API', 'Docker', 'Azure', 'Linux', 'JavaScript', 'PostgreSQL', 'React', 'Django', 'Python', 'CSS']",https://nodeflair.com/api/v2/companies/3403.png,https://nodeflair.com/jobs/nexus-frontiertech-senior-full-stack-engineer-190333?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Associate Software Engineer (Python, C++)",OPSWAT,"['TCP', 'Rest API', 'C++', 'API', 'OOP', 'HTML', 'Linux', 'NoSQL', 'Bootstrap', 'SQL', 'jQuery', 'Redis', 'Python', 'CSS']",https://nodeflair.com/api/v2/companies/12579.png,https://nodeflair.com/jobs/opswat-associate-software-engineer-python-c-190332?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Engineer (.NET),PropertyGuru,"['Senior', 'MVC', 'Docker', 'Go', 'AngularJS', 'CI', 'WCF', 'OOP', 'MSSQL', 'HTML', 'Asp.net', 'JavaScript', 'SQL', 'C#', 'jQuery', '.NET', 'PostgreSQL', 'Cassandra', 'MySQL', 'MongoDB', 'CSS']",https://nodeflair.com/api/v2/companies/242.png,https://nodeflair.com/jobs/propertyguru-senior-backend-engineer-net-190331?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Viên Đảm Bảo Chất Lượng ( Pqa ),NGS,['Junior'],https://nodeflair.com/api/v2/companies/10144.png,https://nodeflair.com/jobs/ngs-chuyen-vien-d-m-b-o-ch-t-l-ng-pqa-190268?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Test Lead,BIPLUS SOFTWARE,"['Lead', 'API', 'Spring', 'Springboot', 'SQL']",https://nodeflair.com/api/v2/companies/10171.png,https://nodeflair.com/jobs/biplus-software-test-lead-190263?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester,BEAE,"['Junior', 'API', 'Magento']",https://nodeflair.com/api/v2/companies/12460.png,https://nodeflair.com/jobs/beae-manual-tester-190269?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,Synodus,"['Mid', 'Go', 'CI', 'Java', 'Linux', 'Python']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-devops-engineer-190247?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack (NodeJS + ReactJS/ Java ),VMO Holdings,"['Mid', 'API Gateway', 'Next.js', 'DynamoDB', 'AWS', 'Rest API', 'API', 'Java', 'HTML', 'Redux', 'Typescript', 'JavaScript', 'Node.js', 'MySQL', 'React', 'MongoDB', 'CSS']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-fullstack-nodejs-reactjs-java-190256?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fresher Tester,Dagoras,['Junior'],https://nodeflair.com/api/v2/companies/11694.png,https://nodeflair.com/jobs/dagoras-fresher-tester-190265?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Director Data Science,Techcombank,"['Director', 'Graph', 'TensorFlow', 'C++', 'Analytics', 'Java', 'Spark', 'SQL', 'C', 'Scala', 'Python']",https://nodeflair.com/api/v2/companies/8467.png,https://nodeflair.com/jobs/techcombank-director-data-science-190244?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack Engineer (Nodejs and Reactjs),qode.world,"['Mid', 'Next.js', 'AWS', 'API', 'Less', 'NoSQL', 'Typescript', 'JavaScript', 'Node.js', 'React']",https://nodeflair.com/api/v2/companies/22132.png,https://nodeflair.com/jobs/qode-world-fullstack-engineer-nodejs-and-reactjs-190199?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Automation QA Engineer,Sky Mavis,"['Mid', 'API', 'play', 'CI', 'Android', 'SQL']",https://nodeflair.com/api/v2/companies/14739.png,https://nodeflair.com/jobs/sky-mavis-automation-qa-engineer-190198?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Remote iOS-Swift Developer,Scopic,"['Mid', 'Flow', 'iOS', 'Swift']",https://nodeflair.com/api/v2/companies/3395.png,https://nodeflair.com/jobs/scopic-remote-ios-swift-developer-190197?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Senior & Lead PHP Developer (Laravel, English)",NFQ,"['Lead', 'Senior', 'AWS', 'Rest API', 'API', 'CI', 'Git', 'Azure', 'SQL', 'PHP']",https://nodeflair.com/api/v2/companies/10629.png,https://nodeflair.com/jobs/nfq-senior-lead-php-developer-laravel-english-190196?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Android Developer (Java/Kotlin),VietUnion,"['Mid', 'MVC', 'MVP', 'MVVM', 'Java', 'Android', 'Kotlin']",https://nodeflair.com/api/v2/companies/9882.png,https://nodeflair.com/jobs/vietunion-android-developer-java-kotlin-190195?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Magento Developer,SmartOSC,"['Junior', 'TDD', 'MVC', 'AWS', 'Magento', 'CI', 'SOAP', 'JavaScript', 'jQuery', 'PHP', 'MySQL']",https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-magento-developer-190194?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Site Reliability Engineer (SRE/DevOps),Amanotes,"['Junior', 'Container', 'GitLab', 'AWS', 'Terraform', 'ArgoCD', 'Shell Script', 'Datadog', 'CI', 'GKE', 'ECS', 'Helm', 'EKS', 'Shell', 'UNIX', 'Grafana', 'Prometheus', 'Linux', 'Ansible', 'Python']",https://nodeflair.com/api/v2/companies/12624.png,https://nodeflair.com/jobs/amanotes-site-reliability-engineer-sre-devops-190193?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Blockchain Developer,Amnis Finance,['Mid'],https://nodeflair.com/api/v2/companies/21207.png,https://nodeflair.com/jobs/amnis-finance-blockchain-developer-190192?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
IOS/Android Developer (Build Product AI),SotaTek,"['Mid', 'Jenkins', 'Git', 'Flutter', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/7403.png,https://nodeflair.com/jobs/sotatek-ios-android-developer-build-product-ai-190191?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"(Senior) Back End Engineer, Ronin Protocol Development",Sky Mavis,"['Senior', 'play', 'CI']",https://nodeflair.com/api/v2/companies/14739.png,https://nodeflair.com/jobs/sky-mavis-senior-back-end-engineer-ronin-protocol-development-190190?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior FullStack Developer,Hitachi Digital Services,"['Senior', 'Docker', 'Go', 'OOP', 'Java', 'Linux', 'Angular', 'JavaScript', 'React', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/21112.png,https://nodeflair.com/jobs/hitachi-digital-services-senior-fullstack-developer-190189?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Fullstack Developer(Shopify),SmartOSC,"['Senior', 'OpenID', 'MVC', 'Symfony', 'DynamoDB', 'Rest API', 'Oracle', 'API', 'Magento', 'OAuth2', 'Analytics', 'Elastic', 'PHPUnit', 'OOP', 'Jest', 'MSSQL', 'HTML', 'NoSQL', 'JavaScript', 'Laravel', 'SQL', 'JSON', 'PostgreSQL', 'Cassandra', 'PHP', 'MySQL', 'Redis', 'React', 'MongoDB', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-senior-fullstack-developer-shopify-190271?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Process Quality Assurance ( PQA Fresher ),NTQ Solution,['Junior'],https://nodeflair.com/api/v2/companies/11965.png,https://nodeflair.com/jobs/ntq-solution-process-quality-assurance-pqa-fresher-190262?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Nhân Viên Game Tester,TAAP,['Junior'],https://nodeflair.com/api/v2/companies/8795.png,https://nodeflair.com/jobs/taap-nhan-vien-game-tester-190266?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Web Developer (Middle),PIXTA,"['Solr', 'AWS', 'API', 'CI', 'SQS', 'Apache', 'NoSQL', 'kafka', 'Ruby', 'Node.js', 'GraphQL', 'Elasticsearch', 'React', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/11966.png,https://nodeflair.com/jobs/pixta-web-developer-middle-190188?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,Stor.ai,"['AWS', 'Docker', 'Chef', 'Azure', 'Linux', 'Kubernetes', 'Ansible', 'Python']",https://nodeflair.com/api/v2/companies/22361.png,https://nodeflair.com/jobs/stor-ai-devops-engineer-190187?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back End Developer (Java),Boomco Communication Co.,"['Mid', 'Spring', 'Java', 'JavaScript', 'Node.js']",https://nodeflair.com/api/v2/companies/16241.png,https://nodeflair.com/jobs/boomco-communication-co-back-end-developer-java-190186?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Middle to Senior DevOps Engineer (HCM, English)",NFQ,"['Senior', 'Mid', 'Container', 'InfluxDB', 'CircleCI', 'AWS', 'Docker', 'Jenkins', 'Telegraf', 'Sentry', 'Datadog', 'CI', 'AWS Cloudwatch', 'Git', 'Azure', 'Grafana', 'Prometheus', 'Kubernetes', 'Elasticsearch']",https://nodeflair.com/api/v2/companies/10629.png,https://nodeflair.com/jobs/nfq-middle-to-senior-devops-engineer-hcm-english-190185?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Quality Assurance Engineer,VietUnion,"['Junior', 'API', 'iOS', 'Android', '.NET', 'PHP']",https://nodeflair.com/api/v2/companies/9882.png,https://nodeflair.com/jobs/vietunion-software-quality-assurance-engineer-190184?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Product Owner,Apero,"['Junior', 'Firebase']",https://nodeflair.com/api/v2/companies/7584.png,https://nodeflair.com/jobs/apero-product-owner-190252?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Flutter Developer,Icon Technic,"['Junior', 'Rest API', 'API', 'OOP', 'Git', 'Flutter', 'iOS', 'Android', 'JSON']",https://nodeflair.com/api/v2/companies/8777.png,https://nodeflair.com/jobs/icon-technic-flutter-developer-190270?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back-end Developer (NodeJS),Eduvator,"['Junior', 'Docker', 'Git', 'Apollo', 'NoSQL', 'SQL', 'Node.js', 'MongoDB']",https://nodeflair.com/api/v2/companies/8350.png,https://nodeflair.com/jobs/eduvator-back-end-developer-nodejs-190242?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Flutter Mobile Developer,Savis,"['Junior', 'Rest API', 'API', 'OOP', 'Git', 'Flutter', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/11708.png,https://nodeflair.com/jobs/savis-flutter-mobile-developer-190251?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Flutter Engineer,Be Group,"['Mid', 'GitLab', 'Next.js', 'Go', 'Analytics', 'CI', 'GKE', 'Flutter', 'Istio', 'iOS', 'Android', 'Typescript', 'GraphQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9300.png,https://nodeflair.com/jobs/be-group-flutter-engineer-190062?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Quality Assurance Engineer,VietUnion,"['Junior', 'API', 'iOS', 'Android', '.NET', 'PHP']",https://nodeflair.com/api/v2/companies/9882.png,https://nodeflair.com/jobs/vietunion-software-quality-assurance-engineer-190061?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend React Developer (Middle/Senior),Breadstack,"['Senior', 'Mid', 'TDD', 'Rest API', 'Selenium', 'API', 'ES5', 'Cypress', 'SCSS', 'Enzyme', 'Jest', 'SASS', 'HTML', 'Linux', 'Redux', 'Typescript', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/22311.png,https://nodeflair.com/jobs/breadstack-frontend-react-developer-middle-senior-190060?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
iOS Developer (Upto 50M),XGame Studio,['Junior'],https://nodeflair.com/api/v2/companies/8532.png,https://nodeflair.com/jobs/xgame-studio-ios-developer-upto-50m-190059?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineering Manager,German Software Intelligence (GSI),"['Mid', 'C++', 'CI', 'C#', 'Python']",https://nodeflair.com/api/v2/companies/11820.png,https://nodeflair.com/jobs/german-software-intelligence-gsi-software-engineering-manager-190058?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Web Engineer,Be Group,"['Mid', 'GitLab', 'Next.js', 'Docker', 'Go', 'CI', 'GKE', 'Git', 'Flutter', 'Istio', 'HTML', 'Typescript', 'JavaScript', 'React', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/9300.png,https://nodeflair.com/jobs/be-group-senior-web-engineer-190057?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Developer (Nodejs/Expressjs),Ho Chi Minh,"['Senior', 'Docker', 'Go', 'CI', 'Git', 'Java', 'kafka', 'Typescript', 'C#', 'Node.js', '.NET', 'PostgreSQL', 'Redis', 'Python']",https://nodeflair.com/api/v2/companies/22098.png,https://nodeflair.com/jobs/ho-chi-minh-senior-backend-developer-nodejs-expressjs-190056?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Engineer,SENS,"['Junior', 'Rest API', 'API', 'HTML', 'Typescript', 'JavaScript', 'Node.js', 'PostgreSQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/13032.png,https://nodeflair.com/jobs/sens-full-stack-engineer-190055?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Applications Developer III,CST Industries,"['WordPress', 'MVC', 'Docker', 'Visual Studio', 'SOA', 'T SQL', 'Microsoft', 'WCF', 'SOAP', '.Net Core', 'Git', 'Azure', 'Java', 'HTML', 'Asp.net', 'Bootstrap', 'JavaScript', 'SQL', 'C#', 'jQuery', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/22310.png,https://nodeflair.com/jobs/cst-industries-applications-developer-iii-190054?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Angular Developer,NAL Solutions,"['Mid', 'yarn', 'Rest API', 'API', 'Flow', 'Jasmine', 'Webpack', 'Mocha', 'Git', 'Jest', 'SASS', 'Azure', 'npm', 'Bootstrap', 'Angular', 'Typescript', 'ES6', 'JavaScript', 'jQuery', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/13027.png,https://nodeflair.com/jobs/nal-solutions-angular-developer-190053?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior Software Developer,Azeus Systems,"['Junior', 'Java']",https://nodeflair.com/api/v2/companies/6926.png,https://nodeflair.com/jobs/azeus-systems-junior-software-developer-190052?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
React Native Developer,Politetech,"['Mid', 'API', 'CI', 'Flutter', 'React Native', 'iOS', 'React']",https://nodeflair.com/api/v2/companies/13434.png,https://nodeflair.com/jobs/politetech-react-native-developer-190051?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Blockchain Developer,Amnis Finance,['Mid'],https://nodeflair.com/api/v2/companies/21207.png,https://nodeflair.com/jobs/amnis-finance-blockchain-developer-190050?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Java Developer,Axon Active,"['Junior', 'Rest API', 'Spring', 'JPA', 'Java', 'Hibernate', 'Angular', 'Vue.js', 'MVVM', 'Gradle', 'Android', 'Kotlin']",https://nodeflair.com/api/v2/companies/12548.png,https://nodeflair.com/jobs/axon-active-senior-java-developer-190049?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Viên Quản Lý Chất Lượng Quy Trình ( PQA ),PiraGo,['Junior'],https://nodeflair.com/api/v2/companies/11996.png,https://nodeflair.com/jobs/pirago-chuyen-vien-qu-n-ly-ch-t-l-ng-quy-trinh-pqa-190085?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester - Tiếng Anh Giao Tiếp,Mediastep,"['Junior', 'API']",https://nodeflair.com/api/v2/companies/8971.png,https://nodeflair.com/jobs/mediastep-manual-tester-ti-ng-anh-giao-ti-p-190080?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Fullstack Developer (Java, Angular)",TTC Solutions,"['Junior', 'Intellij', 'NetBeans', 'SVN', 'Rest API', 'Oracle', 'API', 'Spring', 'CI', 'SOAP', 'Eclipse', 'Git', 'Java', 'Springboot', 'Hibernate', 'Angular', 'Flask', 'SQL', 'SQLite', 'MySQL', 'MongoDB', 'Python']",https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-fullstack-developer-java-angular-190093?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Test Lead (Dự Án Banking),TTC Solutions,['Lead'],https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-test-lead-d-an-banking-190100?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester (Dự Án Banking),TTC Solutions,"['Mid', 'SQL']",https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-manual-tester-d-an-banking-190096?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Blockchain Developer (Hybrid Or Remote),MOR,"['Mid', 'Go', 'Ethereum', 'Rust', 'Python']",https://nodeflair.com/api/v2/companies/11693.png,https://nodeflair.com/jobs/mor-blockchain-developer-hybrid-or-remote-190083?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Engineer (Dự Án Banking),TTC Solutions,"['Junior', 'ETL', 'Oracle', 'Netezza', 'Pentaho', 'Java', 'Spark', 'Scala', '.NET', 'Cassandra', 'Hadoop', 'Python']",https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-data-engineer-d-an-banking-190088?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Viên Kiểm Soát Chất Lượng Phần Mềm (QA),Paraline,['Junior'],https://nodeflair.com/api/v2/companies/11978.png,https://nodeflair.com/jobs/paraline-chuyen-vien-ki-m-soat-ch-t-l-ng-ph-n-m-m-qa-190103?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Viên Kiểm Thử ( Tester ),NGS,['Junior'],https://nodeflair.com/api/v2/companies/10144.png,https://nodeflair.com/jobs/ngs-chuyen-vien-ki-m-th-tester-190101?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Backend (Onsite),EcoIT,"['Junior', 'Oracle', 'UML', 'ORM', 'Java', 'MSSQL', 'SQL', 'Node.js', '.NET', 'MySQL']",https://nodeflair.com/api/v2/companies/12005.png,https://nodeflair.com/jobs/ecoit-l-p-trinh-vien-backend-onsite-190024?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Viên Phát Triển Tích Hợp API (Onsite),EcoIT,"['Junior', 'Go', 'Oracle', 'API', 'Spring', 'UNIX', 'Java', 'Linux', 'Springboot', 'PostgreSQL']",https://nodeflair.com/api/v2/companies/12005.png,https://nodeflair.com/jobs/ecoit-chuyen-vien-phat-tri-n-tich-h-p-api-onsite-189982?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack Developer,Amela,"['Mid', 'Angular', 'Flask', 'Node.js', 'React', 'Django']",https://nodeflair.com/api/v2/companies/13330.png,https://nodeflair.com/jobs/amela-fullstack-developer-189976?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Front End Developer,MobiWork,"['Junior', 'MariaDB', 'Rest API', 'API', 'Jinja', 'HTML', 'Bootstrap', 'JavaScript', 'SQL', 'Ajax', 'jQuery', 'Vue.js']",https://nodeflair.com/api/v2/companies/13308.png,https://nodeflair.com/jobs/mobiwork-front-end-developer-189974?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Cloud Engineer (Junior),MASCOM,"['Junior', 'VMware', 'Linux']",https://nodeflair.com/api/v2/companies/11733.png,https://nodeflair.com/jobs/mascom-cloud-engineer-junior-189973?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
